Municipios;Sexo;Periodo;Total
07001 Alaró;Hombres;2010;2.644
07001 Alaró;Hombres;2009;2.629
07001 Alaró;Hombres;2008;2.577
07001 Alaró;Hombres;2007;2.490
07001 Alaró;Hombres;2006;2.417
07001 Alaró;Hombres;2005;2.322
07001 Alaró;Hombres;2004;2.267
07001 Alaró;Hombres;2003;2.226
07001 Alaró;Hombres;2002;2.117
07001 Alaró;Hombres;2001;2.004
07001 Alaró;Hombres;2000;1.950
07001 Alaró;Hombres;1999;1.834
07001 Alaró;Hombres;1998;1.834
07001 Alaró;Hombres;1997;""
07001 Alaró;Hombres;1996;1.836
07001 Alaró;Mujeres;2023;3.034
07001 Alaró;Mujeres;2022;2.986
07001 Alaró;Mujeres;2021;2.964
07001 Alaró;Mujeres;2020;2.900
07001 Alaró;Mujeres;2019;2.883
07001 Alaró;Mujeres;2018;2.836
07001 Alaró;Mujeres;2017;2.786
07001 Alaró;Mujeres;2016;2.705
07001 Alaró;Mujeres;2015;2.683
07001 Alaró;Mujeres;2014;2.649
07001 Alaró;Mujeres;2013;2.628
07001 Alaró;Mujeres;2012;2.774
07001 Alaró;Mujeres;2011;2.766
07001 Alaró;Mujeres;2010;2.757
07001 Alaró;Mujeres;2009;2.698
07001 Alaró;Mujeres;2008;2.601
07001 Alaró;Mujeres;2007;2.528
07001 Alaró;Mujeres;2006;2.452
07001 Alaró;Mujeres;2005;2.385
07001 Alaró;Mujeres;2004;2.340
07001 Alaró;Mujeres;2003;2.314
07001 Alaró;Mujeres;2002;2.203
07001 Alaró;Mujeres;2001;2.117
07001 Alaró;Mujeres;2000;2.082
07001 Alaró;Mujeres;1999;2.000
07001 Alaró;Mujeres;1998;2.000
07001 Alaró;Mujeres;1997;""
07001 Alaró;Mujeres;1996;2.004
07003 Alcúdia;Total;2023;21.322
07003 Alcúdia;Total;2022;20.717
07003 Alcúdia;Total;2021;20.651
07003 Alcúdia;Total;2020;20.819
07003 Alcúdia;Total;2019;20.241
07003 Alcúdia;Total;2018;19.793
07003 Alcúdia;Total;2017;19.395
07003 Alcúdia;Total;2016;19.296
07003 Alcúdia;Total;2015;19.763
07003 Alcúdia;Total;2014;19.768
07003 Alcúdia;Total;2013;20.163
07003 Alcúdia;Total;2012;19.586
07003 Alcúdia;Total;2011;19.243
07003 Alcúdia;Total;2010;19.112
07003 Alcúdia;Total;2009;19.071
07003 Alcúdia;Total;2008;18.327
07003 Alcúdia;Total;2007;17.435
07003 Alcúdia;Total;2006;16.176
07003 Alcúdia;Total;2005;15.897
07003 Alcúdia;Total;2004;15.057
07003 Alcúdia;Total;2003;14.690
07003 Alcúdia;Total;2002;13.824
07003 Alcúdia;Total;2001;12.942
07003 Alcúdia;Total;2000;12.152
07003 Alcúdia;Total;1999;11.435
07003 Alcúdia;Total;1998;10.581
07003 Alcúdia;Total;1997;""
07003 Alcúdia;Total;1996;10.284
07003 Alcúdia;Hombres;2023;10.793
07003 Alcúdia;Hombres;2022;10.491
07003 Alcúdia;Hombres;2021;10.443
07003 Alcúdia;Hombres;2020;10.552
07003 Alcúdia;Hombres;2019;10.252
07003 Alcúdia;Hombres;2018;9.974
07003 Alcúdia;Hombres;2017;9.785
07003 Alcúdia;Hombres;2016;9.758
07003 Alcúdia;Hombres;2015;10.045
07003 Alcúdia;Hombres;2014;10.049
07003 Alcúdia;Hombres;2013;10.241
07003 Alcúdia;Hombres;2012;9.941
07003 Alcúdia;Hombres;2011;9.770
07003 Alcúdia;Hombres;2010;9.710
07003 Alcúdia;Hombres;2009;9.704
07003 Alcúdia;Hombres;2008;9.466
07003 Alcúdia;Hombres;2007;8.981
07003 Alcúdia;Hombres;2006;8.331
07003 Alcúdia;Hombres;2005;8.190
07003 Alcúdia;Hombres;2004;7.717
07003 Alcúdia;Hombres;2003;7.493
07003 Alcúdia;Hombres;2002;7.058
07003 Alcúdia;Hombres;2001;6.580
07003 Alcúdia;Hombres;2000;6.136
07003 Alcúdia;Hombres;1999;5.754
07003 Alcúdia;Hombres;1998;5.345
07003 Alcúdia;Hombres;1997;""
07003 Alcúdia;Hombres;1996;5.169
07003 Alcúdia;Mujeres;2023;10.529
07003 Alcúdia;Mujeres;2022;10.226
07003 Alcúdia;Mujeres;2021;10.208
07003 Alcúdia;Mujeres;2020;10.267
07003 Alcúdia;Mujeres;2019;9.989
07003 Alcúdia;Mujeres;2018;9.819
07003 Alcúdia;Mujeres;2017;9.610
07003 Alcúdia;Mujeres;2016;9.538
07003 Alcúdia;Mujeres;2015;9.718
07003 Alcúdia;Mujeres;2014;9.719
07003 Alcúdia;Mujeres;2013;9.922
07003 Alcúdia;Mujeres;2012;9.645
07003 Alcúdia;Mujeres;2011;9.473
07003 Alcúdia;Mujeres;2010;9.402
07003 Alcúdia;Mujeres;2009;9.367
07003 Alcúdia;Mujeres;2008;8.861
07003 Alcúdia;Mujeres;2007;8.454
07003 Alcúdia;Mujeres;2006;7.845
07003 Alcúdia;Mujeres;2005;7.707
07003 Alcúdia;Mujeres;2004;7.340
07003 Alcúdia;Mujeres;2003;7.197
07003 Alcúdia;Mujeres;2002;6.766
07003 Alcúdia;Mujeres;2001;6.362
07003 Alcúdia;Mujeres;2000;6.016
07003 Alcúdia;Mujeres;1999;5.681
07003 Alcúdia;Mujeres;1998;5.236
07003 Alcúdia;Mujeres;1997;""
07003 Alcúdia;Mujeres;1996;5.115
07004 Algaida;Total;2023;6.170
07004 Algaida;Total;2022;6.075
07004 Algaida;Total;2021;5.963
07004 Algaida;Total;2020;5.793
07004 Algaida;Total;2019;5.642
07004 Algaida;Total;2018;5.529
07004 Algaida;Total;2017;5.430
07004 Algaida;Total;2016;5.394
07004 Algaida;Total;2015;5.410
07004 Algaida;Total;2014;5.354
07004 Algaida;Total;2013;5.382
07004 Algaida;Total;2012;5.367
07004 Algaida;Total;2011;5.273
07004 Algaida;Total;2010;5.116
07004 Algaida;Total;2009;5.050
07004 Algaida;Total;2008;4.827
07004 Algaida;Total;2007;4.527
07004 Algaida;Total;2006;4.339
07004 Algaida;Total;2005;4.258
07004 Algaida;Total;2004;4.149
07004 Algaida;Total;2003;3.997
07004 Algaida;Total;2002;3.902
07004 Algaida;Total;2001;3.868
07004 Algaida;Total;2000;3.753
07004 Algaida;Total;1999;3.661
07004 Algaida;Total;1998;3.542
07004 Algaida;Total;1997;""
07004 Algaida;Total;1996;3.461
07004 Algaida;Hombres;2023;3.122
07004 Algaida;Hombres;2022;3.073
07004 Algaida;Hombres;2021;3.026
07004 Algaida;Hombres;2020;2.941
