Municipios;Sexo;Periodo;Total
05243 Tolbaños;Total;2023;82
05244 Tormellas;Total;2023;36
05245 Tornadizos de Ávila;Total;2023;456
05247 Torre, La;Total;2023;223
05246 Tórtoles;Total;2023;37
05249 Umbrías;Total;2023;103
05251 Vadillo de la Sierra;Total;2023;58
05252 Valdecasa;Total;2023;57
05253 Vega de Santa María;Total;2023;76
05254 Velayos;Total;2023;211
05256 Villaflor;Total;2023;102
05257 Villafranca de la Sierra;Total;2023;130
05905 Villanueva de Ávila;Total;2023;230
05258 Villanueva de Gómez;Total;2023;115
05259 Villanueva del Aceral;Total;2023;97
05260 Villanueva del Campillo;Total;2023;105
05261 Villar de Corneja;Total;2023;37
05262 Villarejo del Valle;Total;2023;327
05263 Villatoro;Total;2023;152
05264 Viñegra de Moraña;Total;2023;47
05265 Vita;Total;2023;79
05266 Zapardiel de la Cañada;Total;2023;83
05267 Zapardiel de la Ribera;Total;2023;84
