Municipios;Sexo;Periodo;Total
09275 Presencio;Total;2023;198
09276 Puebla de Arganzón, La;Total;2023;552
09277 Puentedura;Total;2023;117
09279 Quemada;Total;2023;249
09281 Quintana del Pidio;Total;2023;150
09280 Quintanabureba;Total;2023;32
09283 Quintanaélez;Total;2023;49
09287 Quintanaortuño;Total;2023;284
09288 Quintanapalla;Total;2023;106
09289 Quintanar de la Sierra;Total;2023;1.534
09292 Quintanavides;Total;2023;69
09294 Quintanilla de la Mata;Total;2023;112
09901 Quintanilla del Agua y Tordueles;Total;2023;346
09295 Quintanilla del Coco;Total;2023;51
09298 Quintanilla San García;Total;2023;70
09301 Quintanilla Vivar;Total;2023;898
09297 Quintanillas, Las;Total;2023;384
09302 Rabanera del Pinar;Total;2023;101
09303 Rábanos;Total;2023;83
09304 Rabé de las Calzadas;Total;2023;254
09306 Rebolledo de la Torre;Total;2023;96
09307 Redecilla del Camino;Total;2023;104
09308 Redecilla del Campo;Total;2023;68
09309 Regumiel de la Sierra;Total;2023;317
09310 Reinoso;Total;2023;16
09311 Retuerta;Total;2023;62
09314 Revilla del Campo;Total;2023;102
09316 Revilla Vallejera;Total;2023;119
09312 Revilla y Ahedo, La;Total;2023;95
09315 Revillarruz;Total;2023;611
09317 Rezmondo;Total;2023;19
09318 Riocavado de la Sierra;Total;2023;54
09321 Roa;Total;2023;2.220
09323 Rojas;Total;2023;59
09325 Royuela de Río Franco;Total;2023;175
09326 Rubena;Total;2023;202
09327 Rublacedo de Abajo;Total;2023;32
09328 Rucandio;Total;2023;69
09329 Salas de Bureba;Total;2023;135
09330 Salas de los Infantes;Total;2023;1.970
09332 Saldaña de Burgos;Total;2023;203
09334 Salinillas de Bureba;Total;2023;48
09335 San Adrián de Juarros;Total;2023;93
09337 San Juan del Monte;Total;2023;142
09338 San Mamés de Burgos;Total;2023;327
09339 San Martín de Rubiales;Total;2023;143
09340 San Millán de Lara;Total;2023;63
09360 San Vicente del Valle;Total;2023;29
09343 Santa Cecilia;Total;2023;105
09345 Santa Cruz de la Salceda;Total;2023;136
09346 Santa Cruz del Valle Urbión;Total;2023;101
09347 Santa Gadea del Cid;Total;2023;161
09348 Santa Inés;Total;2023;155
09350 Santa María del Campo;Total;2023;509
09351 Santa María del Invierno;Total;2023;64
09352 Santa María del Mercadillo;Total;2023;101
09353 Santa María Rivarredonda	;Total;2023;91
09354 Santa Olalla de Bureba;Total;2023;41
09355 Santibáñez de Esgueva;Total;2023;79
09356 Santibáñez del Val;Total;2023;72
09358 Santo Domingo de Silos;Total;2023;261
09361 Sargentes de la Lora;Total;2023;128
